content_format,video_id,hybrid_decision_score,model_score_percentile,model_score,prediction_rank,decision_score,confidence_level
videos,sIcL5YUCx-E,18.457,30.7616,0.00031787,8402,0.0,
videos,51Gav3hyTP8,18.4421,30.7369,0.00031558,8404,0.0,
videos,HAMKwrFC3lo,18.4332,0.0,0.0,,46.0831,medium
videos,EdUz6h0_Roc,18.4322,30.7204,0.00031382,8406,0.0,
videos,G61qs4HEuAw,18.4299,0.0,0.0,,46.0748,medium
videos,48TU7ZcQ9Aw,18.4273,30.7122,0.00031373,8407,0.0,
videos,ziUTpgqDfWE,18.427,0.0,0.0,,46.0676,medium
videos,ZuLzK00RUdk,18.4223,30.7039,0.00031361,8408,0.0,
videos,EJhujq8Im4Q,18.4174,30.6957,0.00031283,8409,0.0,
videos,d4F4hGMVW9k,18.4169,0.0,0.0,,46.0422,medium
videos,EfmSYHFJ4JQ,18.4159,0.0,0.0,,46.0397,medium
videos,bMSGuvb0ZO0,18.4124,30.6874,0.00031222,8410,0.0,
videos,5RGm9lCa7VA,18.4116,0.0,0.0,,46.0289,medium
videos,_flbq3pdv0c,18.4075,30.6792,0.00031205,8411,0.0,
videos,hz9O9BECsJo,18.3988,0.0,0.0,,45.9971,medium
videos,nhtyAEEED2U,18.3976,30.6627,0.0003115,8413,0.0,
videos,STizcEgT9no,18.3927,30.6545,0.00031117,8414,0.0,
videos,wgJAWo4YgOc,18.3778,30.6297,0.00031009,8417,0.0,
videos,H5NlVzPN1wM,18.3684,0.0,0.0,,45.921,medium
videos,IGPGGHYfvXQ,18.3544,0.0,0.0,,45.886,medium
videos,UPBEyoBw9_g,18.3531,30.5885,0.00030712,8422,0.0,
videos,iDmDJENCqhU,18.3432,30.572,0.00030665,8424,0.0,
videos,gJnHkOdJIjI,18.3334,30.5556,0.00030643,8426,0.0,
videos,lUXk5xW9hvg,18.3284,30.5473,0.00030606,8427,0.0,
videos,3Wca51C5Jcc,18.3185,30.5308,0.00030578,8429,0.0,
videos,AX8TPGwXfjQ,18.3178,0.0,0.0,,45.7946,medium
videos,4QFlP5LhJMM,18.3136,30.5226,0.00030516,8430,0.0,
videos,KETzuTDPW90,18.3086,30.5143,0.00030514,8431,0.0,
videos,8ZmuBHThp0w,18.3037,30.5061,0.00030453,8432,0.0,
videos,brQpAKDnu2g,18.2987,30.4979,0.00030389,8433,0.0,
videos,R6dqB-w2tac,18.2938,30.4896,0.0003037,8434,0.0,
videos,hCgT2F1zizk,18.2888,30.4814,0.00030302,8435,0.0,
videos,0l7cZEQVrVM,18.2789,30.4649,0.00030225,8437,0.0,
videos,nTUleg2uis8,18.2751,0.0,0.0,,45.6878,medium
videos,snEDmWHT5bU,18.274,30.4566,0.00030194,8438,0.0,
videos,2jKKMev_OL8,18.2641,30.4402,0.00030174,8440,0.0,
videos,4ISHzeNilIw,18.2637,0.0,0.0,,45.6592,medium
videos,tQjJ4kieJVg,18.2591,30.4319,0.00030167,8441,0.0,
videos,KT5Hplc_hSQ,18.2542,30.4237,0.00030145,8442,0.0,
videos,2JgWUAX5EZw,18.2519,0.0,0.0,,45.6298,medium
videos,9xVhhn09zds,18.2443,30.4072,0.0003011,8444,0.0,
videos,nmAI2gZ3B_E,18.2441,0.0,0.0,,45.6102,medium
videos,c7qDiz-ZgaY,18.2406,0.0,0.0,,45.6015,medium
videos,q1uAG3nqo_g,18.2393,30.3989,0.00030063,8445,0.0,
videos,alaid2ZoaBo,18.235,0.0,0.0,,45.5876,medium
videos,N7tVp4NiOJ0,18.2344,30.3907,0.00029953,8446,0.0,
videos,4JZpNinxs_s,18.2295,30.3825,0.00029922,8447,0.0,
videos,WOPqd0M8KBs,18.229,0.0,0.0,,45.5724,medium
videos,6CtxFrP42Nk,18.2245,30.3742,0.00029919,8448,0.0,
videos,AHPHc0cw8Mo,18.2196,30.366,0.00029887,8449,0.0,
videos,yhhRISRexPk,18.2184,0.0,0.0,,45.5459,medium
videos,aKa3cyfUiYE,18.212,0.0,0.0,,45.5299,medium
videos,K61GTEBKPD4,18.211,0.0,0.0,,45.5276,medium
videos,1QlfcwjL340,18.2097,30.3495,0.00029786,8451,0.0,
videos,dSbkDMJq-0Q,18.2047,0.0,0.0,,45.5118,medium
videos,CpPvYCChErs,18.2047,30.3412,0.00029779,8452,0.0,
videos,jKLOXBRafyI,18.2043,0.0,0.0,,45.5107,medium
videos,ljEtCwu0NGE,18.1998,30.333,0.00029775,8453,0.0,
videos,VhRecg-RZqs,18.1949,30.3248,0.00029689,8454,0.0,
videos,1N7sKgU84No,18.185,30.3083,0.00029571,8456,0.0,
videos,STCcQogCd8g,18.18,30.3,0.0002957,8457,0.0,
videos,KXoLpxsq1hI,18.177,0.0,0.0,,45.4424,medium
videos,SoObgy7lGpQ,18.1754,0.0,0.0,,45.4385,medium
videos,YEuFidbpu-w,18.1751,30.2918,0.00029569,8458,0.0,
videos,9OC5UXH9SlU,18.1701,30.2835,0.00029553,8459,0.0,
videos,MGRZjPRHcH8,18.1652,30.2753,0.00029513,8460,0.0,
videos,4fti_VoI7OU,18.1604,0.0,0.0,,45.4009,medium
videos,3Sz5lkZ4rpw,18.1603,30.2671,0.00029501,8461,0.0,
videos,P-lHInAz_Nw,18.1554,0.0,0.0,,45.3885,medium
videos,HPpPfHjKj24,18.1553,30.2588,0.00029427,8462,0.0,
videos,h8pBGIKVATo,18.1504,30.2506,0.00029417,8463,0.0,
videos,L8WKRdz6njU,18.147,0.0,0.0,,45.3675,medium
videos,-UspHcuGZZ4,18.1454,30.2423,0.00029403,8464,0.0,
videos,jRyQwS7Kcto,18.1405,30.2341,0.00029339,8465,0.0,
videos,SZMGCjBl7YI,18.1386,0.0,0.0,,45.3466,medium
videos,69fqeo8gOo0,18.1355,30.2258,0.00029284,8466,0.0,
videos,wbFQFcvnrkw,18.1321,0.0,0.0,,45.3303,medium
videos,8mZrLp7FAIY,18.1306,30.2176,0.00029247,8467,0.0,
videos,zLOpbffR47k,18.1256,30.2094,0.00029223,8468,0.0,
videos,WhQJ2CCBiys,18.1207,30.2011,0.00029163,8469,0.0,
videos,BHhNdYa2QRw,18.1203,0.0,0.0,,45.3007,medium
videos,Kec3nAop_0E,18.1157,30.1929,0.00029163,8470,0.0,
videos,rhhudR_iaiA,18.1108,30.1846,0.00029137,8471,0.0,
videos,U6rTQ-5VaZA,18.1082,0.0,0.0,,45.2704,medium
videos,SHgwxkmVbuk,18.1058,30.1764,0.00029043,8472,0.0,
videos,Ysb8s42SEJ8,18.0983,0.0,0.0,,45.2457,medium
videos,CW_-9fjGEiA,18.0933,0.0,0.0,,45.2332,medium
videos,E4Zd9ZXjkao,18.0911,0.0,0.0,,45.2277,medium
videos,ou7PBdyWHFU,18.091,30.1517,0.00028983,8475,0.0,
videos,tXfAUGy2Kwk,18.086,30.1434,0.00028909,8476,0.0,
videos,huragtuOaSM,18.0811,30.1352,0.00028906,8477,0.0,
videos,AVAQK_v7gtM,18.0788,0.0,0.0,,45.1971,medium
videos,ka1Ia9CMGrw,18.0761,30.1269,0.00028887,8478,0.0,
videos,wX2k3QQWhZo,18.0689,0.0,0.0,,45.1722,medium
videos,lcDB0caoLXk,18.0663,30.1105,0.00028844,8480,0.0,
videos,Lx-cjtNCw8U,18.0582,0.0,0.0,,45.1456,medium
videos,x3YBIfc9Ok0,18.0564,30.094,0.00028774,8482,0.0,
videos,98fDH9I7CEo,18.0514,30.0857,0.00028743,8483,0.0,
videos,Kn41xGEZzhg,18.0415,30.0692,0.00028724,8485,0.0,
videos,O8KOCqpb6MQ,18.0366,30.061,0.00028609,8486,0.0,
videos,WcRJ1hTCaSY,18.0317,30.0528,0.00028608,8487,0.0,
videos,BxkoDFsWOco,18.0218,30.0363,0.00028507,8489,0.0,
videos,7OIIED10Q8k,18.0119,30.0198,0.00028386,8491,0.0,
videos,bTsz_M9teqM,18.0086,0.0,0.0,,45.0214,medium
videos,A7hYxrP-iuY,18.0072,0.0,0.0,,45.0181,medium
videos,1-o4pkUsgEw,18.0069,30.0115,0.00028365,8492,0.0,
videos,Q-DUG9cQJsY,18.0027,0.0,0.0,,45.0068,medium
videos,tFJNasy6G1k,18.0021,0.0,0.0,,45.0052,medium
videos,rK5Z3S1z4jU,17.9971,29.9951,0.00028312,8494,0.0,
videos,lFhT8wdejgE,17.9926,0.0,0.0,,44.9815,medium
videos,0nXHWp_XXuo,17.9921,29.9868,0.00028232,8495,0.0,
videos,rRzxizI8SY4,17.9898,0.0,0.0,,44.9746,medium
videos,EtSgf4lyeKU,17.9773,29.9621,0.00028157,8498,0.0,
videos,xEzTb7iIYtQ,17.9674,29.9456,0.00028068,8500,0.0,
videos,CI1fL3a5K3c,17.9476,29.9126,0.00027724,8504,0.0,
videos,4dF2WnOWcuw,17.9436,0.0,0.0,,44.859,medium
videos,JWO81hPEmDs,17.9427,0.0,0.0,,44.8567,medium
videos,gPke-RudUE8,17.9377,29.8961,0.00027691,8506,0.0,
videos,yjpIIByW5hk,17.9289,0.0,0.0,,44.8223,medium
videos,T0zL3FmiMno,17.9278,29.8797,0.00027656,8508,0.0,
videos,BHplwC7AaSI,17.9228,29.8714,0.00027564,8509,0.0,
videos,tRPPMiE_alk,17.9225,0.0,0.0,,44.8062,medium
videos,9tuA2UrLLxk,17.9179,29.8632,0.00027553,8510,0.0,
videos,xgAfD9_t0c8,17.9174,0.0,0.0,,44.7934,medium
videos,qYgyvCK7AcE,17.9129,29.8549,0.00027493,8511,0.0,
videos,HikCVQlqFoo,17.908,29.8467,0.00027457,8512,0.0,
videos,msGOgyz60Hw,17.903,29.8384,0.00027445,8513,0.0,
videos,uLRt9m0BCZo,17.8981,29.8302,0.00027416,8514,0.0,
videos,MXSO88zV9UM,17.8963,0.0,0.0,,44.7407,medium
videos,h4TUPctYf-w,17.8932,29.822,0.00027413,8515,0.0,
videos,tes5XwogXrs,17.8928,0.0,0.0,,44.7319,medium
videos,tQ_fFRKqO5Y,17.8882,29.8137,0.00027369,8516,0.0,
videos,4soUfIYyG5A,17.8869,0.0,0.0,,44.7172,medium
videos,IaUn-c8Lxss,17.8833,29.8055,0.00027368,8517,0.0,
videos,E31o8QaGWuM,17.8783,29.7972,0.00027367,8518,0.0,
videos,aD4jvAOtIj4,17.8744,0.0,0.0,,44.6859,medium
videos,vEk2WfP2FwU,17.8734,29.789,0.00027336,8519,0.0,
videos,whGZafvEC6U,17.8635,29.7725,0.00027261,8521,0.0,
videos,Pwx7xGPk_Q4,17.8608,0.0,0.0,,44.652,medium
videos,r18uFKjObW0,17.8586,29.7643,0.0002725,8522,0.0,
videos,SUcWzE5P57c,17.8563,0.0,0.0,,44.6408,medium
videos,7_mRUCQT8ug,17.8536,29.756,0.00027206,8523,0.0,
videos,IiGij-B0p2s,17.8487,29.7478,0.0002719,8524,0.0,
videos,wU56QuQ-5Og,17.8437,29.7395,0.00027173,8525,0.0,
videos,HQDGNUB4_8s,17.8413,0.0,0.0,,44.6032,medium
videos,2UXgVYwwqrM,17.8388,29.7313,0.00027139,8526,0.0,
videos,7bo5P-R_GOE,17.8338,29.723,0.00027106,8527,0.0,
videos,nRFwkt-9CR8,17.8289,29.7148,0.00027018,8528,0.0,
videos,O3dSjY4j7Ak,17.8241,0.0,0.0,,44.5603,medium
videos,O8WtfvkqUoQ,17.824,29.7066,0.00027008,8529,0.0,
videos,VCOYAOPO1Ns,17.8237,0.0,0.0,,44.5592,medium
videos,MLog6gBGGrI,17.82,0.0,0.0,,44.5499,medium
videos,YxdDxGtkxp4,17.8105,0.0,0.0,,44.5262,medium
videos,UPtOg_4QlTk,17.8091,29.6818,0.00026932,8532,0.0,
videos,UHRS3VzWnfo,17.8042,29.6736,0.00026928,8533,0.0,
videos,d3YLtMVU7tc,17.7992,29.6653,0.00026915,8534,0.0,
videos,4xcRk264fEM,17.7893,29.6489,0.00026843,8536,0.0,
videos,8zh2EQ77rPY,17.7852,0.0,0.0,,44.463,medium
videos,RfghVq5ZzmY,17.7844,29.6406,0.00026806,8537,0.0,
videos,SKo_6s05nu8,17.7834,0.0,0.0,,44.4585,medium
videos,jIUcCtDWeS8,17.7794,29.6324,0.00026795,8538,0.0,
videos,XlX64CIWTtE,17.7792,0.0,0.0,,44.4479,medium
videos,x09f0CHnn3w,17.7745,29.6241,0.00026772,8539,0.0,
videos,SQw40sTgnvQ,17.7695,29.6159,0.00026745,8540,0.0,
videos,WTK8_qn7UxM,17.7646,29.6076,0.0002673,8541,0.0,
videos,qKpMgL_oISk,17.7633,0.0,0.0,,44.4082,medium
videos,bXaNWnZRLgs,17.7624,0.0,0.0,,44.406,medium
videos,B89iWu64NAQ,17.7547,29.5912,0.00026646,8543,0.0,
videos,zfXuhgM1ZOM,17.7497,29.5829,0.00026643,8544,0.0,
videos,wsLuIlRFuJU,17.7448,29.5747,0.00026632,8545,0.0,
videos,hdsJNad-zKA,17.7398,29.5664,0.00026608,8546,0.0,
videos,5QZrsW3I_Cs,17.7349,29.5582,0.0002657,8547,0.0,
videos,9Um_pTMN4dY,17.7201,29.5335,0.00026428,8550,0.0,
videos,-BT9EjobcHE,17.715,0.0,0.0,,44.2875,medium
videos,pINesuIQFRU,17.7102,29.517,0.00026382,8552,0.0,
videos,-DgWd-NKdTs,17.7052,29.5087,0.00026362,8553,0.0,
videos,PlzfsXn1FEo,17.7003,29.5005,0.0002635,8554,0.0,
videos,byzcGE0kjgc,17.6954,29.4923,0.0002635,8555,0.0,
videos,ib-XMy-d_2I,17.6924,0.0,0.0,,44.2309,medium
videos,cPCYi9_-k5g,17.6904,29.484,0.00026349,8556,0.0,
videos,nOhUa0hXovE,17.6893,0.0,0.0,,44.2233,medium
videos,3TVLv0n6iLk,17.6805,29.4675,0.00026321,8558,0.0,
videos,8s_y6fDFGx8,17.6756,29.4593,0.00026305,8559,0.0,
videos,YEhoVaEAhfI,17.6667,0.0,0.0,,44.1668,medium
videos,ysxlAO2GvFg,17.6558,29.4263,0.00026198,8563,0.0,
videos,0eQO117I5Zc,17.6556,0.0,0.0,,44.1391,medium
videos,I84ecJ_uvxA,17.6509,29.4181,0.00026136,8564,0.0,
videos,i2YG849SIpM,17.6505,0.0,0.0,,44.1263,medium
videos,ir8ilk2EwrU,17.6496,0.0,0.0,,44.1239,medium
videos,LJCsq7Onvo0,17.6477,0.0,0.0,,44.1192,medium
videos,Toil-_PRsR0,17.6391,0.0,0.0,,44.0978,medium
videos,QeWA0GEcKa4,17.636,29.3933,0.00026007,8567,0.0,
videos,01ZSOp4yYAE,17.6338,0.0,0.0,,44.0845,medium
videos,3T2wz5oF-YM,17.6311,29.3851,0.00025971,8568,0.0,
videos,dEHBZN8QQ_I,17.6212,29.3686,0.00025933,8570,0.0,
videos,G_n8BcnRE00,17.6162,29.3604,0.00025896,8571,0.0,
videos,4lIZ8zysKxo,17.6162,0.0,0.0,,44.0404,medium
videos,AeRgMGKnQAI,17.6095,0.0,0.0,,44.0238,medium
videos,ymS_l9CjFt8,17.5915,29.3192,0.00025768,8576,0.0,
videos,bJ8gVNkxvHw,17.5894,0.0,0.0,,43.9734,medium
videos,NATKTvau7N4,17.5766,29.2944,0.00025695,8580,0.0,
videos,4Rgwt1P_wtA,17.5741,0.0,0.0,,43.9353,medium
videos,yg_BOTXjndQ,17.5717,29.2862,0.00025695,8579,0.0,
videos,zKF3LU9kUYg,17.5618,29.2697,0.00025532,8582,0.0,
videos,cQV0ENfpJ-Y,17.5569,29.2615,0.00025487,8583,0.0,
videos,Y9KWr6Tni1U,17.5548,0.0,0.0,,43.887,medium
videos,5xSkNwATAz0,17.547,29.245,0.00025421,8585,0.0,
videos,uwQxoAoT0YA,17.5427,0.0,0.0,,43.8567,medium
videos,hxqlk7Mb-ps,17.542,29.2367,0.00025416,8586,0.0,
videos,MiXeaBcSMSg,17.5381,0.0,0.0,,43.8452,medium
videos,RzHUSTwnZjY,17.5371,29.2285,0.00025348,8587,0.0,
videos,EaBKavBgJVI,17.5272,29.212,0.0002529,8589,0.0,
videos,HUsHHueT5p8,17.527,0.0,0.0,,43.8176,medium
videos,kTDSjkRWhoY,17.5218,0.0,0.0,,43.8044,medium
videos,ZrB7fm_2giI,17.5173,29.1955,0.00025244,8591,0.0,
videos,Dv67w8zt26A,17.5103,0.0,0.0,,43.7758,medium
videos,fEFOKjYM-io,17.5074,29.179,0.00025218,8593,0.0,
videos,_RIXV4kF6xY,17.5062,0.0,0.0,,43.7654,medium
videos,I_cTsdaH1hk,17.5025,29.1708,0.00025193,8594,0.0,
videos,hjIz33XeCJc,17.4986,0.0,0.0,,43.7464,medium
videos,SFDqmUnCpFA,17.4975,29.1625,0.00025184,8595,0.0,
videos,eeNnJhVx8VU,17.4946,0.0,0.0,,43.7366,medium
videos,YTWZ7pkb7O0,17.4827,29.1378,0.00024923,8598,0.0,
videos,6HCjaM8bqS4,17.4815,0.0,0.0,,43.7038,medium
videos,7deMZoZPiKA,17.4811,0.0,0.0,,43.7028,medium
videos,d-t_Pr0woc8,17.4806,0.0,0.0,,43.7014,medium
videos,DxtuwHarVj8,17.48,0.0,0.0,,43.7001,medium
videos,Hp5eeq-yD0k,17.4778,29.1296,0.0002492,8599,0.0,
videos,--h2Fb-yWe0,17.4728,29.1213,0.00024884,8600,0.0,
videos,fhemv1BV9x0,17.4679,29.1131,0.00024873,8601,0.0,
videos,w3OIRCL_MRs,17.4481,29.0801,0.00024744,8605,0.0,
videos,aItEPPNywKg,17.4454,0.0,0.0,,43.6135,medium
videos,jWCbi0SQ_j0,17.4431,29.0719,0.00024715,8606,0.0,
videos,uhwP39wzHCc,17.4382,29.0636,0.00024702,8607,0.0,
videos,1E1w080mr98,17.4283,29.0471,0.00024671,8609,0.0,
videos,vILgko8Ztqk,17.4233,29.0389,0.00024636,8610,0.0,
videos,O1UPcBZpKuA,17.4184,29.0307,0.00024625,8611,0.0,
videos,cul8q8N93Xg,17.4134,29.0224,0.00024599,8612,0.0,
videos,WgbtK4eA4G8,17.4085,29.0142,0.00024583,8613,0.0,
videos,KYgDfa1NKLk,17.4035,29.0059,0.00024572,8614,0.0,
videos,TfLfyjrqhYI,17.3887,28.9812,0.00024471,8617,0.0,
videos,u4AS_rRUs5k,17.3838,28.973,0.00024412,8618,0.0,
videos,ds45E8AOrT0,17.3788,28.9647,0.00024384,8619,0.0,
videos,CVr3hxl7PIY,17.3689,28.9482,0.00024342,8621,0.0,
videos,TEhwfc4Oa_I,17.364,28.94,0.00024307,8622,0.0,
videos,95NXSPb7WN0,17.3541,28.9235,0.00024219,8624,0.0,
videos,oNkXobEuZQg,17.3492,28.9153,0.00024217,8625,0.0,
videos,oNSyDe2GdwI,17.3442,28.907,0.00024212,8626,0.0,
videos,bu6C6hUuvRg,17.3393,28.8988,0.00024211,8627,0.0,
videos,yrTtgxxhlgQ,17.3245,28.8741,0.00024161,8630,0.0,
videos,zX_ex_UIKxA,17.3195,28.8658,0.00024117,8631,0.0,
videos,3B9d2qPMCZo,17.3146,28.8576,0.00024097,8632,0.0,
videos,883CZDU_Wd8,17.3096,28.8493,0.00024094,8633,0.0,
videos,OTOr0MJrA2Q,17.3047,28.8411,0.00024078,8634,0.0,
videos,2Jlryf_OWVc,17.2997,28.8328,0.00024077,8635,0.0,
videos,yGmp03o8E2k,17.2898,28.8164,0.00023927,8637,0.0,
videos,MxNaTk74KZQ,17.2849,28.8081,0.00023912,8638,0.0,
videos,PiWbfMfJJWs,17.2799,28.7999,0.00023902,8639,0.0,
videos,9OQ5vaYbGV0,17.2778,0.0,0.0,,43.1944,medium
videos,RCl-cN1Hf-Q,17.27,28.7834,0.00023812,8641,0.0,
videos,Ias10ifBbJQ,17.2651,28.7751,0.00023807,8642,0.0,
videos,Q6-N8y2D5c8,17.2601,28.7669,0.000238,8643,0.0,
videos,6J8UZwOyvA4,17.2552,28.7587,0.00023776,8644,0.0,
videos,7dgkj_ex8pE,17.2453,28.7422,0.00023727,8646,0.0,
videos,0tMizuxasY8,17.2403,28.7339,0.00023719,8647,0.0,
videos,jD6_AII42rg,17.2354,28.7257,0.00023714,8648,0.0,
videos,4Moj8AeGXKg,17.2206,28.701,0.00023695,8651,0.0,
videos,vHd-hCxsC4U,17.2156,28.6927,0.00023672,8652,0.0,
videos,VxQlqZhLJso,17.2107,28.6845,0.00023664,8653,0.0,
videos,PDd901llS0c,17.2057,28.6762,0.00023598,8654,0.0,
videos,e2hVpN7BGM0,17.2008,28.668,0.00023415,8655,0.0,
videos,sNbKU4pRzBc,17.1958,28.6597,0.00023402,8656,0.0,
videos,h9pDo9zLWNQ,17.186,28.6433,0.00023378,8658,0.0,
videos,S1TCau55Vhg,17.181,28.635,0.0002333,8659,0.0,
videos,nJoeVhwMnkw,17.1711,28.6185,0.00023305,8661,0.0,
videos,iFKKwGBuW_I,17.1662,28.6103,0.00023301,8662,0.0,
videos,DdMXTGuAe04,17.1612,28.602,0.00023299,8663,0.0,
videos,8uOZ0Ak3ZTE,17.1514,28.5856,0.00023263,8665,0.0,
videos,j1ARLIpKUSo,17.147,0.0,0.0,,42.8674,medium
videos,9ECHc45MZxI,17.1365,28.5608,0.00023068,8668,0.0,
videos,lLeNNFFNuMw,17.1316,28.5526,0.00023067,8669,0.0,
videos,XER9jKBgkd8,17.1266,28.5443,0.00023036,8670,0.0,
videos,IIukWACGAvw,17.1217,28.5361,0.00023027,8671,0.0,
videos,iKFCGsw9A9I,17.1118,28.5196,0.00022953,8673,0.0,
videos,AP2UGQXW6BY,17.1019,28.5031,0.00022952,8675,0.0,
videos,SaCLVvhx9IM,17.092,28.4866,0.00022846,8677,0.0,
videos,pSE8IdqxX0E,17.087,28.4784,0.00022842,8678,0.0,
videos,UTemI8t6Flc,17.0771,28.4619,0.00022791,8680,0.0,
videos,hAFIFxEpi0c,17.0722,28.4537,0.0002278,8681,0.0,
videos,nwyDlKcUNzQ,17.0672,28.4454,0.00022773,8682,0.0,
videos,cVXPcp022oQ,17.0623,28.4372,0.00022765,8683,0.0,
videos,OkiZE8n5Jdo,17.0552,0.0,0.0,,42.6381,medium
videos,tJTIXsQ2ApU,17.0475,28.4125,0.00022677,8686,0.0,
videos,AXWPJN6xLY0,17.0425,28.4042,0.00022658,8687,0.0,
videos,76xurBsoWjY,17.0376,28.396,0.00022651,8688,0.0,
videos,SvLaz6y-mhs,17.0326,28.3877,0.00022617,8689,0.0,
videos,dfSuH0K_2kA,17.0277,28.3795,0.00022617,8690,0.0,
videos,Ybp2fVcWGF8,17.0227,28.3712,0.00022605,8691,0.0,
videos,QQdMeyeHO38,17.0178,28.363,0.00022564,8692,0.0,
videos,h9HLn9LTrfA,17.0129,28.3548,0.00022526,8693,0.0,
videos,YD2iT-SCJb0,16.998,28.33,0.000225,8696,0.0,
videos,7Ub5KBdqwXU,16.9931,28.3218,0.00022481,8697,0.0,
videos,V5T6PK2Fkx4,16.9882,28.3136,0.00022476,8698,0.0,
videos,9qkyiJ4g5OI,16.9832,28.3053,0.00022466,8699,0.0,
videos,ASrot_TDdWw,16.9684,28.2806,0.00022375,8702,0.0,
videos,BGGhRjomZS0,16.9634,28.2723,0.00022353,8703,0.0,
videos,xjVAmS4TGCQ,16.9585,28.2641,0.00022346,8704,0.0,
videos,-4RFdRVNJKk,16.9535,28.2559,0.00022265,8705,0.0,
videos,d61Og-H07Dw,16.9486,28.2476,0.00022232,8706,0.0,
videos,adni4I3uq3M,16.9387,28.2311,0.0002222,8708,0.0,
videos,kbSBnCgJIHU,16.9337,28.2229,0.00022207,8709,0.0,
videos,ptDB1m0nfVQ,16.9288,28.2146,0.00022206,8711,0.0,
videos,-YlZo_k3s2c,16.9238,28.2064,0.00022206,8710,0.0,
videos,cZa58g43RKI,16.9189,28.1982,0.00022185,8712,0.0,
videos,8bjqLW0wKGQ,16.9139,28.1899,0.00022165,8713,0.0,
videos,TRhD7VEo2rQ,16.8991,28.1652,0.00022033,8716,0.0,
videos,tqdAnbKTbEE,16.8941,28.1569,0.00022024,8717,0.0,
videos,8AQKAItrkT4,16.8892,28.1487,0.00022018,8718,0.0,
videos,qQ_YUqXRtwY,16.8793,28.1322,0.0002199,8720,0.0,
videos,-5kkpHpexIA,16.8744,28.124,0.00021969,8721,0.0,
videos,xnbpWBro04c,16.8694,28.1157,0.0002196,8722,0.0,
videos,EJys3EORuco,16.8645,28.1075,0.00021943,8723,0.0,
videos,uy1ZmUIe0bc,16.8497,28.0828,0.00021887,8726,0.0,
videos,3oUhWhr2mu0,16.8447,28.0745,0.00021843,8727,0.0,
videos,E1BpNurSuCM,16.8299,28.0498,0.00021803,8730,0.0,
videos,aGeLjzFXFZ8,16.8249,28.0415,0.00021767,8731,0.0,
videos,MX4IY6YuNSY,16.8101,28.0168,0.00021599,8734,0.0,
videos,HaPg1Nb_kCM,16.8052,28.0086,0.00021597,8735,0.0,
videos,qwwroTqCP9s,16.8002,28.0003,0.00021588,8736,0.0,
videos,zbSoleLiq-k,16.7953,27.9921,0.00021543,8737,0.0,
videos,EVcfkv1Uq8M,16.7903,27.9838,0.00021537,8738,0.0,
videos,6PwmvciyFvQ,16.7854,27.9756,0.00021496,8739,0.0,
videos,oJalIWqilxE,16.7755,27.9591,0.00021486,8741,0.0,
videos,sZgC0IRyfG8,16.7656,27.9426,0.00021467,8743,0.0,
videos,fp3rsk7uQ4s,16.7606,27.9344,0.00021403,8744,0.0,
videos,yh-Vns69s18,16.7557,27.9261,0.00021394,8745,0.0,
videos,LFyZHn0Jp28,16.7507,27.9179,0.00021375,8746,0.0,
videos,_Y2JdG_Yix8,16.7408,27.9014,0.00021355,8748,0.0,
videos,Rfkm6Q4zO5g,16.7309,27.8849,0.00021243,8750,0.0,
videos,a-JJdnZkFZ0,16.726,27.8767,0.00021177,8751,0.0,
videos,rCk-qK6L1rc,16.7161,27.8602,0.00021136,8753,0.0,
videos,iagrrqG7xn8,16.7112,27.852,0.0002113,8754,0.0,
videos,immjbWvPnWI,16.7062,27.8437,0.00021117,8755,0.0,
videos,BSr2Blw8zR4,16.7013,27.8355,0.00021083,8756,0.0,
videos,jtAtLQ5pFrY,16.6914,27.819,0.00020988,8758,0.0,
videos,pg1H7jiraHc,16.6864,27.8107,0.00020971,8759,0.0,
videos,fH5K0kWFXy8,16.6815,27.8025,0.00020949,8760,0.0,
videos,K7xyWKzrRf0,16.6766,27.7943,0.00020924,8761,0.0,
videos,Y5ZHabWcKgY,16.6716,27.786,0.00020911,8763,0.0,
videos,XtZAdhiARAc,16.6667,27.7778,0.00020911,8762,0.0,
videos,Qu0-JJ1K29I,16.6617,27.7695,0.00020905,8764,0.0,
videos,IiMeD_QR9Wk,16.6568,27.7613,0.00020883,8765,0.0,
videos,uqsxFV1o4Hg,16.6469,27.7448,0.00020842,8767,0.0,
videos,pssHUxqIIK0,16.642,27.7366,0.00020828,8768,0.0,
videos,DbnsNIm-c8c,16.637,27.7283,0.00020682,8769,0.0,
videos,IRxWfPSWW5g,16.6222,27.7036,0.00020526,8772,0.0,
videos,7PbT0GEpAsk,16.6172,27.6954,0.0002045,8773,0.0,
videos,rxTOrJTZjBw,16.6123,27.6871,0.00020449,8774,0.0,
videos,hcU0rsD3Frk,16.6024,27.6706,0.00020316,8776,0.0,
videos,UlYkodiuvdg,16.5974,27.6624,0.00020305,8777,0.0,
videos,T1pNW3qH-fA,16.5925,27.6541,0.00020291,8778,0.0,
videos,f-hk7pNpY0o,16.5875,27.6459,0.00020288,8779,0.0,
videos,nvnSG2Ih5bw,16.5677,27.6129,0.00020236,8783,0.0,
videos,0RrMyrC9fEw,16.5578,27.5964,0.00020212,8785,0.0,
videos,nCqrM1oPsk4,16.548,27.58,0.00020105,8787,0.0,
videos,QCvynXNfJCI,16.5381,27.5635,0.00020005,8789,0.0,
