execution_date,channel_id,channel_name,videos_tracked,new_videos,total_views_delta,median_views_delta,avg_engagement_rate,channel_growth_7d,channel_growth_30d,channel_momentum_7d_vs_30d,channel_momentum_score,publish_frequency_7d,publish_frequency_30d,channel_consistency_score,channel_volatility_robust,top_video_id,top_video_title,top_video_views_delta,shorts_ratio,mid_ratio,long_ratio,metric_confidence_score
2026-05-18T02:10:49.522964+00:00,UCgNg3vwj3xt7QOrcIDaHdFg,PolyMatter,1,0,2557,2557,0.032474,32888,170161,0.828325,70.483461,0,1,87.596899,1.215645,t9PF8V132Y4,Walmart’s New Plan to Defeat Amazon,2557,0,0,1,61.75
2026-05-18T02:10:49.522964+00:00,UCOvzFyIAr32yspwxx77BHcQ,Rob Paper Clips,13,0,5699,177,0.056167,108776,183741,2.537174,93.89313,5,10,58.914729,2.337802,T04hQqUcbKg,Este Podcast Llegó DEMASIADO Lejos...,2477,0.153846,0,0.846154,87.75
2026-05-18T02:10:49.522964+00:00,UCyM-2pRapEv6V2q7UNO9icg,Emprende Aprendiendo,19,0,2896,7,0.027179,365887,587307,2.669962,96.437659,0,17,24.806202,4.641221,pwcrn5bdr9c,Se hizo millonaria reinventando la ropa de gimnasio,2336,1,0,0,98.25
2026-05-18T02:10:49.522964+00:00,UC4FHiPgS1KXkUMx3dxBUtPg,HolaMundo,12,0,5136,29.5,0.047298,60641,134327,1.934756,82.442748,2,11,20.930233,4.766497,QBLH2Q3K_aE,Esta configuración de LINUX es BRUTAL!,2309,0.583333,0.166667,0.25,86
2026-05-18T02:10:49.522964+00:00,UCZRsSEs1OX74qBh0x5T22tg,EL CACHONDO,5,0,5052,743,0.085491,89315,150423,2.544681,94.402036,2,5,77.51938,1.667706,z7zvWNd47X0,MIL MANERAS DE M0RIR EN ARGENTINA #6,2050,0,0.2,0.8,73.75
2026-05-18T02:10:49.522964+00:00,UCjSVqRtdOsxQDss_pJpp_Yg,COMPUESTOS Podcast,78,4,3614,1,0.056153,52930,85522,2.65245,95.6743,23,75,3.100775,11,lXVyuiseTsQ,Experto en Inversión: Cómo Invertir y Hacer Crecer Tu Dinero (Guía Real de Inversiones) | EP. #67,1958,0.24359,0.717949,0.038462,100
2026-05-18T02:10:49.522964+00:00,UC4mg-nKTVI9CWodPPqB5d3A,Luna Martínez ,4,1,4220,1225,0.15683,63794,194160,1.408132,77.608142,2,4,86.046512,1.399428,GIGLcNgNOP4,SUS MAMÁS NO LOS QUISIERON..😬🥀| #HistoriasMecas del día del niño | Luna Martínez,1935,0,0.25,0.75,72
2026-05-18T02:10:49.522964+00:00,UCDV1MWcRLthxSrmb2Zv-jeg,Ricardo Alca2,4,0,5120,1470,0.073176,122460,434469,1.207977,74.045802,1,2,81.395349,1.5665,eRD2C7w9r6Y,"""Hablemos de Cuerpos Ajenos""",1696,0,0,1,72
2026-05-18T02:10:49.522964+00:00,UCmE44gpkHmf5bKIVTPSwxnQ,Judith Tiral,7,1,3823,313.5,0.050033,63611,205140,1.328939,76.081425,3,5,62.015504,2.227397,OHuPtXHcJYM,"Así es ser FOTÓGRAFO DE GUERRA: El primer día, dónde dormir, cómo fotografiar...",1632,0.428571,0,0.571429,77.25
2026-05-18T02:10:49.522964+00:00,UCtscFf8VayggrDYjOwDke_Q,Angela Collier ,1,0,1393,1393,0.087589,58351,98507,2.538659,94.147583,0,1,83.72093,1.443307,p6Ejmhwb8Sc,genesis mission (us government),1393,0,0,1,53
2026-05-18T02:10:49.522964+00:00,UC30ajuhy8cViP2DiM1QLjmg,98grados,14,1,1982,20,0.104967,36364,103623,1.503968,78.880407,3,13,6.20155,8.56,ZarVnhg7P24,¿Es cierto el rumor? MacBook Pro vs Laptop Gaming #laptop #macbook,1332,0.357143,0.428571,0.214286,89.5
2026-05-18T02:10:49.522964+00:00,UCV5G678sZwW5IcF3pCfRbHQ,La Hiperactina,3,1,1430,715,0.108982,20596,43809,2.01485,83.715013,1,3,66.666667,2.099356,ZD538bXPQ50,¿Podrías SOBREVIVIR en el ESPACIO? ft. Sara García y Pablo Álvarez (ASTRONAUTAS),1062,0,0.666667,0.333333,70.25
2026-05-18T02:10:49.522964+00:00,UCbfYPyITQ-7l4upoX8nvctg,Two Minute Papers,7,0,2487,195,0.048244,62943,194976,1.383533,77.099237,1,6,73.643411,1.819409,4wC8hnQawiA,NVIDIA New AI Is An Efficiency Monster,1034,0,0.857143,0.142857,77.25
2026-05-18T02:10:49.522964+00:00,UCX6b17PVsYBQ0ip5gyeme-Q,CrashCourse,3,0,1622,388,0.068856,17159,28985,2.537125,93.638677,1,3,89.922481,1.112985,jQvv7CskMuo,How Do Minerals Form?: Crash Course Geology #5,1032,0,0.666667,0.333333,70.25
2026-05-18T02:10:49.522964+00:00,UC4jlzJyMNQkkcEcCN3EFG7g,Brin,2,0,1131,565.5,0.054016,30384,101401,1.28418,75.063613,0,2,43.410853,2.972514,rJx6qKcbxrs,Este STREAMER MATÓ a su HERMANITO AUTISTA por LA PEOR RAZÓN,961,0,0,1,68.5
2026-05-18T02:10:49.522964+00:00,UCs0QXHkbkBDM_NwnRiGFoTA,Crea Y Transforma,7,0,2271,196,0.050399,28925,101671,1.219269,74.554707,1,5,41.860465,3.003727,NZNz-Q1hXKQ,¿Por qué la edad para comprar casa pasó de 29 a 39 años?,881,0,0,1,77.25
2026-05-18T02:10:49.522964+00:00,UCF7UoUGGOUcSSNcVDndq7KQ,Itzcalli,4,0,1809,501.5,0.122734,21924,47358,1.984036,82.951654,1,3,75.193798,1.802974,bGD4yjN3z3I,LOS PEORES (Y MEJORES) REALITY SHOWS DE DISCOVERY CHANNEL,798,0,0.25,0.75,72
2026-05-18T02:10:49.522964+00:00,UC52kszkc08-acFOuogFl5jw,Tibees,4,0,2212,526.5,0.062024,27565,126547,0.933532,71.501272,1,2,75.968992,1.705657,dGjYPrNNjyM,ℵ₀ explained David Attenborough style,782,0.5,0,0.5,72
2026-05-18T02:10:49.522964+00:00,UCuhw3KIv3wM14By2-LcxDGw,El Consejero,14,0,1129,17.5,0.070645,9161,19100,2.055572,85.24173,4,11,54.263566,2.474576,-D74V-eVYdc,El Hombre Que Entendió Tu Dolor Antes Que Tú — La Filosofía de Fyodor Dostoevsky,767,0,0,1,89.5
2026-05-18T02:10:49.522964+00:00,UC9WGON3pXofvE958Uq3Lw3Q,Exito Financiero — Finanzas Personales Y Educación,11,0,1255,53,0.058174,16700,54526,1.312611,75.572519,2,9,72.093023,1.924855,KmkqB7f4O2Q,Si Pierdes Tu Trabajo MAÑANA — Haz Estas 3 Cosas HOY,663,0,0,1,84.25
2026-05-18T02:10:49.522964+00:00,UC-ktYMwvFKNmhQdps8VDrkg,Daniel Felipe Medina,2,0,641,320.5,0.057344,3206,5813,2.363668,91.348601,1,2,0,23,p57YXg-qMdM,La verdad sobre la MUERTE de los cursos online,636,0,1,0,68.5
2026-05-18T02:10:49.522964+00:00,UCvPGx8qh8AkrFZW06tESvaA,Dot Dager,10,0,1917,57,0.069524,29664,52085,2.440845,92.366412,3,9,27.131783,4.396947,wgtGulLPwE8,Libros de AUTOAYUDA que SÍ SIRVEN.,634,0.5,0.1,0.4,82.5
2026-05-18T02:10:49.522964+00:00,UCrdWRLq10OHuy7HmSckV3Vg,Nathaniel Drew,1,0,604,604,0.084648,5301,19581,1.160236,73.02799,0,1,89.147287,1.141484,yemarhfhVA0,Epic transformation of my 1850s house in France (start to finish),604,0,0,1,66.75
2026-05-18T02:10:49.522964+00:00,UCm5iBOcQ0GET_2FqFI61QDA,Cara Nicole,9,0,611,19,0.05425,20087,73183,1.176327,73.536896,0,9,18.604651,5.337209,WhjPhyarsFI,Your Job Doesn't Care If You Go Broke,467,0.333333,0.555556,0.111111,80.75
2026-05-18T02:10:49.522964+00:00,UC3nwmvE2aDzUSJ4evQ1NhoA,IA Innova,13,0,1357,13,0.046177,26706,85070,1.345413,76.335878,4,11,10.077519,7.294118,Y8VyhsHH9Y8,¡Las NUEVAS Actualizaciones de Google Gemini son UNA LOCURA!,452,0,0.846154,0.153846,87.75
2026-05-18T02:10:49.522964+00:00,UCQIUhtP5WYIx_pMG8UvMYHg,Cristina Dayz ,7,1,549,27.5,0.079315,6401,11975,2.290844,90.076336,3,7,42.635659,2.976744,S7hNU7UVKMY,El método de ahorro que NO te amarga la vida,452,0.142857,0,0.857143,77.25
2026-05-18T02:10:49.522964+00:00,UCBxr1muciHdRtlygUhruARw,Eduardo Rosas - Finanzas Personales,1,0,447,447,0.070277,7387,7387,4.285714,99.618321,1,1,98.449612,0.642114,lYXtLjxH1dE,La economía que intenta salvar al mundo,447,0,1,0,46.75
2026-05-18T02:10:49.522964+00:00,UCoXtmmnLCbXDiSo8GxsmOzA,La gata de Schrödinger,4,0,1103,279,0.062246,52853,216723,1.045172,72.519084,0,3,52.713178,2.538166,RWGr8LwG3TY,El Oscuro y Violento Mundo de la IA para NIÑOS,421,0.25,0.5,0.25,72
2026-05-18T02:10:49.522964+00:00,UCOD6LXgeBoeiUZTsPLdG-0g,Vida MRR - Programacion web,10,0,537,8.5,0.060096,3359,6505,2.213023,88.549618,3,10,62.790698,2.222222,swsjPsze8kA,Adiós a GitHub Copilot #developers,397,0,0.3,0.7,82.5
2026-05-18T02:10:49.522964+00:00,UCdfnfXWCGkBAx2cN2l-4u2w,Semo Historia,10,0,716,4.5,0.060282,43588,91051,2.05166,84.987277,3,9,12.403101,6.74359,gV-VoaHsy-c,El hundimiento de CDMX no es como lo cuentan #cdmx,381,0.6,0.2,0.2,82.5
2026-05-18T02:10:49.522964+00:00,UCYZLVhSSwdBllvn4tw5a4uQ,Rob Paper Sheet,4,0,636,169.5,0.054709,11428,105730,0.463228,68.447837,0,3,51.937984,2.566901,POn6IRgP5-A,La INFIDELIDAD está Fuera de Control...,278,0.5,0,0.5,72
2026-05-18T02:10:49.522964+00:00,UCXgNowiGxwwnLeQ7DXTwXPg,The Science Asylum,1,0,275,275,0.103859,3288,18676,0.754521,69.974555,0,0,78.294574,1.64898,Ehoi-h7_rgM,Is the Universe just a Machine?,275,0,1,0,56.75
2026-05-18T02:10:49.522964+00:00,UCsmEAwbV7WbYndpQKbY4Ntw,Juan Villalvazo,6,1,427,28,0.104257,7483,13542,2.368188,91.603053,3,6,30.232558,4.171875,za3OH3SqdhA,Consecuencias Ocultas de Confiar en la Inteligencia Artificial,275,0,0,1,75.5
2026-05-18T02:10:49.522964+00:00,UC9mrBfjgyOsqJ0J-zw7kZLQ,Atherion,10,0,468,19,0.088231,6342,20008,1.358457,76.590331,1,9,63.565891,2.183673,vdVZamczBJ0,¿qué abre la llave?,248,1,0,0,82.5
2026-05-18T02:10:49.522964+00:00,UC7MkZfrLCeE4Xwh9h2QnN0A,Arcade's Books,2,0,486,243,0.092364,7079,31626,0.959292,71.755725,0,1,93.79845,0.968858,rbSEOholMxI,Autora escribe 200 LIBROS AL AÑO CON IA ✍🏻🤖 ¿La  literatura está en peligro?  | Voces de Arcadia 5,245,0,0,1,68.5
2026-05-18T02:10:49.522964+00:00,UC3aj05GEEyzdOqYM5FLSFeg,midulive,2,0,327,163.5,0.042353,8404,62181,0.579231,69.211196,0,2,39.534884,3.094782,J6Tn0FgJ768,OpenAI y ClaudeAI van a destruir consultoras,238,0,0,1,68.5
2026-05-18T02:10:49.522964+00:00,UCJkMlOu7faDgqh4PfzbpLdg,Nerdwriter1,1,0,235,235,0.056114,3453,45211,0.327322,68.193384,0,0,38.75969,3.096296,sj1y9FDJKCM,The Film That Attacks You,235,0,1,0,65.5
2026-05-18T02:10:49.522964+00:00,UCHMSzZaVrEjK35aYK3J7Htw,Pequeño Cerdo Capitalista,14,0,538,5.5,0.059407,10833,50762,0.914604,71.246819,2,12,13.178295,6.45,MlcUa5-3G68,¿Realmente Vale la Pena Comprar Casa? Lo que los Números Dicen 🔢💸,226,0.428571,0.285714,0.285714,89.5
2026-05-18T02:10:49.522964+00:00,UCLYoURyGHMUuQ5YrfX55PWg,Aprendiz Financiero,12,0,837,40.5,0.073627,15452,67596,0.979686,72.010178,1,11,55.813953,2.390244,RnT_izvRznQ,Evita estos errores que te mantienen pobre | 4 Verdades SOBRE EL DINERO,202,0,1,0,86
2026-05-18T02:10:49.522964+00:00,UCOxW1h1VV379Q8GDdUJOhgw,Mariano Trejo,3,0,386,139,0.061204,12039,23557,2.19025,88.040712,1,3,82.170543,1.507282,daa-UCIuoY8,Cambia de Hábitos con un Reloj y una Libreta,196,0,0.333333,0.666667,70.25
2026-05-18T02:10:49.522964+00:00,UC1m55IoeEf7LKC9s68PDHDg,DonebyLaura,1,0,194,194,0.065113,2739,18194,0.645189,69.465649,0,1,92.248062,1.019881,eYDQWSBQ47s,Creo una app con IA pero usando solo el móvil.,194,0,1,0,63
2026-05-18T02:10:49.522964+00:00,UCDnUOd6PIlQAL9bPUTf9BkQ,Sapiencia práctica,5,0,393,58,0.090549,7436,16869,1.88918,81.933842,1,5,68.217054,2.061538,Mjq7A18Y7VY,6 señales de que QUIERE contigo algo MÁS QUE AMISTAD,185,0,1,0,73.75
2026-05-18T02:10:49.522964+00:00,UCSIvk78tK2TiviLQn4fSHaw,Up and Atom,1,0,97,97,0.118757,1331,40311,0.141507,67.684478,0,0,22.48062,4.726994,ND9eyW5Fw0s,Could a TRILLION Monkeys Write Shakespeare Before the Universe Ends?,97,0,0,1,65.5
2026-05-18T02:10:49.522964+00:00,UCrr-NczCJHrwi1oBS97uwnw,Finanzas con Gus,4,0,90,16,0.081851,4025,15779,1.093225,72.773537,2,4,74.418605,1.818182,ryP7Az156VQ,La Bolsa Está en Récords… en Medio de una Guerra,55,0,0,1,72
2026-05-18T02:10:49.522964+00:00,UCOQEA3qmyzFmJdi6Z137yrA,Monitor fantasma,2,0,51,25.5,0.09915,898,8144,0.472565,68.70229,0,1,65.891473,2.111111,mJsIzeo1Onw,Me equivoqué con el Dr Mariano Barbacid,40,0,0,1,68.5
2026-05-18T02:10:49.522964+00:00,UCiqJoWIT-vm-hJoXilFGiUQ,Inversión Inteligente - Alain Cortés,35,0,84,0,0.031257,19861,36599,2.325708,90.839695,3,33,0.775194,12,DqhWAGkXR3E,¡PROSOFIPO casi se queda SIN DINERO! ¿tu ahorro está seguro en Sofipos?,39,0.428571,0.457143,0.114286,100
2026-05-18T02:10:49.522964+00:00,UCP7PV59jal4PobLeo5cSG_Q,Santiago Amat,18,0,185,2.5,0.113113,2933,12253,1.025871,72.264631,4,16,19.379845,4.857143,cuAwxJwfm7Y,¿Por qué Argentina está tan CARA en Dólares? (La Verdadera Inflación de MILEI),38,0.222222,0.055556,0.722222,96.5
2026-05-18T02:10:49.522964+00:00,UC2RIppRBTTa6JBY-Zwv6lQw,El Maikini Dev,1,0,21,21,0.115549,193,569,1.453678,78.625954,0,1,97.674419,0.7,qGa8y4tPUkc,Calificando comentarios de mis videos junto a ChatGPT,21,0,1,0,66.75
2026-05-18T02:10:49.522964+00:00,UCfOaXuYSAQXm7CTYWD8dUXQ,MIGALA D,1,0,20,20,0.092784,284,4361,0.279097,67.938931,0,1,85.271318,1.419355,RNUjufFVGXs,El aguacate,20,0,0,1,61.75
2026-05-18T02:10:49.522964+00:00,UCtoo4_P6ilCj7jwa4FmA5lQ,Soy Dalto,1,0,10,10,0.06232,171,5238,0.139912,67.430025,0,1,26.356589,4.451613,s2NSwy8xraQ,Con ESTO tu vida podria ser MÁS FÁCIL,10,1,0,0,63
2026-05-18T02:10:49.522964+00:00,UCqGbnzprhyuzTOL8abZD-sQ,Pao Almontes,3,0,0,0,,0,0,0,33.587786,0,3,100,0,uoRmXpQseH8,El Mapa completo para tu Libertad Financiera.,0,1,0,0,65.25
2026-05-18T02:10:49.522964+00:00,UCpLie5obXFdf8T0NG-IRHsA,El podcast de Value School,1,1,0,,0.054658,0,0,0,33.587786,1,1,100,,,,,0,0,1,38
2026-05-18T02:10:49.522964+00:00,UC71VTsUKOsh6QEGnzaa2KuQ,Rankia,8,8,0,,0.064324,0,0,0,33.587786,8,8,100,,,,,0.125,0.875,0,59
2026-05-18T02:10:49.522964+00:00,UCzKnSeOq30zVvgosDFlne5g,Finect - Invertir mejor,13,13,0,,0.038997,0,0,0,33.587786,13,13,100,,,,,0.384615,0.230769,0.384615,74
2026-05-18T02:10:49.522964+00:00,UCJ-DXBlPN6AIoUq3YCM8I4A,Paco Lodeiro - Academia de Inversion,2,2,0,,0.045587,0,0,0,33.587786,2,2,100,,,,,0,0,1,41
2026-05-18T02:10:49.522964+00:00,UCPQ2dheMajZPnIleYZHzblg,Pablo Gil Trader,9,9,0,,0.040959,0,0,0,33.587786,9,9,100,,,,,0.333333,0.444444,0.222222,62
2026-05-18T02:10:49.522964+00:00,UC7rmCjnXx6JNr_Rm4n37cFA,Healthy Pockets,3,3,0,,0.079566,0,0,0,33.587786,3,3,100,,,,,0,0,1,44
2026-05-18T02:10:49.522964+00:00,UCwd8Byi93KbnsYmCcKLExvQ,Negocios TV,250,250,0,,0.025018,0,0,0,33.587786,250,250,100,,,,,0.092,0.36,0.548,95
2026-05-18T02:10:49.522964+00:00,UCV6KDgJskWaEckne5aPA0aQ,Graham Stephan,8,8,0,,0.020397,0,0,0,33.587786,8,8,100,,,,,0.75,0.125,0.125,59
2026-05-18T02:10:49.522964+00:00,UCUvvj5lwue7PspotMDjk5UA,Meet Kevin,10,10,0,,0.034139,0,0,0,33.587786,10,10,100,,,,,0,0.1,0.9,65
2026-05-18T02:10:49.522964+00:00,UCGy7SkBjcIAgTiwkXEtPnYg,Andrei Jikh,2,2,0,,0.041302,0,0,0,33.587786,2,2,100,,,,,0.5,0,0.5,41
2026-05-18T02:10:49.522964+00:00,UCvSXMi2LebwJEM1s4bz5IBA,New Money,1,1,0,,0.023529,0,0,0,33.587786,1,1,100,,,,,0,0,1,38
2026-05-18T02:10:49.522964+00:00,UC9vUu4vlIlMC0dHQCTvQPbg,The Money Guy Show,11,11,0,,0.020978,0,0,0,33.587786,11,11,100,,,,,0.545455,0.181818,0.272727,68
2026-05-18T02:10:49.522964+00:00,UCH5_L3ytGbBziX0CLuYdQ1Q,CNBC Make It,5,5,0,,0.029757,0,0,0,33.587786,5,5,100,,,,,0,1,0,50
2026-05-18T02:10:49.522964+00:00,UCvJJ_dzjViJCoLf5uKUTwoA,CNBC,9,9,0,,0.019025,0,0,0,33.587786,9,9,100,,,,,0,0.888889,0.111111,62
2026-05-18T02:10:49.522964+00:00,UCEAZeUIeJs0IjQiqTCdVSIg,Yahoo Finance,65,65,0,,0.024935,0,0,0,33.587786,65,65,100,,,,,0.338462,0.169231,0.492308,95
2026-05-18T02:10:49.522964+00:00,UCK7tptUDHh-RYDsdxO1-5QQ,The Wall Street Journal,16,16,0,,0.021484,0,0,0,33.587786,16,16,100,,,,,0.0625,0.8125,0.125,83
2026-05-18T02:10:49.522964+00:00,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,3,3,0,,0.035244,0,0,0,33.587786,3,3,100,,,,,0.333333,0.333333,0.333333,44
2026-05-18T02:10:49.522964+00:00,UCXuqSBlHAE6Xw-yeJA0Tunw,Linus Tech Tips,7,7,0,,0.036367,0,0,0,33.587786,7,7,100,,,,,0.285714,0,0.714286,56
2026-05-18T02:10:49.522964+00:00,UCXZCJLdBC09xxGZ6gcdrc6A,OpenAI,9,9,0,,0.033206,0,0,0,33.587786,9,9,100,,,,,0.222222,0.333333,0.444444,62
2026-05-18T02:10:49.522964+00:00,UC_x5XG1OV2P6uZZ5FSM9Ttw,Google for Developers,4,4,0,,0.020734,0,0,0,33.587786,4,4,100,,,,,0.75,0.25,0,47
2026-05-18T02:10:49.522964+00:00,UCsMica-v34Irf9KVTh6xx-g,Microsoft Developer,29,29,0,,0.027173,0,0,0,33.587786,29,29,100,,,,,0.172414,0.344828,0.482759,95
2026-05-18T02:10:49.522964+00:00,UCKWaEZ-_VweaEx1j62do_vQ,IBM Technology,6,6,0,,0.043176,0,0,0,33.587786,6,6,100,,,,,0,0,1,53
2026-05-18T02:10:49.522964+00:00,UCBHcMCGaiJhv-ESTcWGJPcw,NVIDIA Developer,7,7,0,,0.0446,0,0,0,33.587786,7,7,100,,,,,0.428571,0.142857,0.428571,56
2026-05-18T02:10:49.522964+00:00,UCHhYXsLBEVVnbvsq57n1MTQ,The AI Advantage,3,3,0,,0.037692,0,0,0,33.587786,3,3,100,,,,,0,0.666667,0.333333,44
2026-05-18T02:10:49.522964+00:00,UCsBjURrPoezykLs9EqgamOA,Fireship,2,2,0,,0.035229,0,0,0,33.587786,2,2,100,,,,,0,1,0,41
2026-05-18T02:10:49.522964+00:00,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,10,10,0,,0.024455,0,0,0,33.587786,10,10,100,,,,,0.6,0.1,0.3,65
2026-05-18T02:10:49.522964+00:00,UCFbNIlppjAuEX4znoulh0Cw,Web Dev Simplified,2,2,0,,0.041551,0,0,0,33.587786,2,2,100,,,,,0,0.5,0.5,41
2026-05-18T02:10:49.522964+00:00,UC4JX40jDee_tINbkjycV4Sg,Tech With Tim,15,15,0,,0.035385,0,0,0,33.587786,15,15,100,,,,,0.6,0.2,0.2,80
2026-05-18T02:10:49.522964+00:00,UCLXRGxAzeaLDGaOphqapzmg,codigofacilito,6,6,0,,0.035303,0,0,0,33.587786,6,6,100,,,,,0.666667,0,0.333333,53
2026-05-18T02:10:49.522964+00:00,UCv85NiROLKddHa0fBATwTzw,Victor Robles WEB,7,7,0,,0.034195,0,0,0,33.587786,7,7,100,,,,,0.428571,0.142857,0.428571,56
2026-05-18T02:10:49.522964+00:00,UCdulIs-x_xrRd1ezwJZR9ww,pildorasinformaticas,3,3,0,,0.07403,0,0,0,33.587786,3,3,100,,,,,0,0,1,44
2026-05-18T02:10:49.522964+00:00,UCXR7VjA26PcHP3vb6F2X3VQ,jonmircha,1,1,0,,0.036563,0,0,0,33.587786,1,1,100,,,,,0,0,1,38
2026-05-18T02:10:49.522964+00:00,UCgZoKiTvvpEnr1zI6Kv_i7A,ManzDev,4,4,0,,0.131473,0,0,0,33.587786,4,4,100,,,,,0,0.5,0.5,47
2026-05-18T02:10:49.522964+00:00,UCwGX2cE21VPBEJ49hcprP9w,SupraPixel,3,3,0,,0.037465,0,0,0,33.587786,3,3,100,,,,,0,0.333333,0.666667,44
2026-05-18T02:10:49.522964+00:00,UCFOSg71CRAJ58IPuV_-jMbw,Tecnonauta,2,2,0,,0.060066,0,0,0,33.587786,2,2,100,,,,,0,0,1,41
2026-05-18T02:10:49.522964+00:00,UCok_yhjwg4WSx3s_2Yh8ZjQ,Topes de Gama,25,25,0,,0.068696,0,0,0,33.587786,25,25,100,,,,,0.2,0.56,0.24,95
2026-05-18T02:10:49.522964+00:00,UCxz7sBKlpcpyCiPwXupRymw,Isa Marcial,18,18,0,,0.089523,0,0,0,33.587786,18,18,100,,,,,0,0.5,0.5,89
2026-05-18T02:10:49.522964+00:00,UCHhfu5p0zydyM-_nw3IJvig,Urban Tecno,10,10,0,,0.068929,0,0,0,33.587786,10,10,100,,,,,0.1,0.6,0.3,65
2026-05-18T02:10:49.522964+00:00,UCAuUUnT6oDeKwE6v1NGQxug,TED,9,9,0,,0.04702,0,0,0,33.587786,9,9,100,,,,,0,0.555556,0.444444,62
2026-05-18T02:10:49.522964+00:00,UCvQECJukTDE2i6aCoMnS-Vg,Big Think,7,7,0,,0.038269,0,0,0,33.587786,7,7,100,,,,,0,0.571429,0.428571,56
2026-05-18T02:10:49.522964+00:00,UCftwRNsjfRo08xYE31tkiyw,WIRED,5,5,0,,0.023156,0,0,0,33.587786,5,5,100,,,,,0,0.6,0.4,50
2026-05-18T02:10:49.522964+00:00,UCZYTClx2T1of7BRZ86-8fow,SciShow,4,4,0,,0.060189,0,0,0,33.587786,4,4,100,,,,,0,0,1,47
2026-05-18T02:10:49.522964+00:00,UCfdNM3NAhaBOXCafH7krzrA,The Infographics Show,7,7,0,,0.034721,0,0,0,33.587786,7,7,100,,,,,0,0,1,56
2026-05-18T02:10:49.522964+00:00,UCBa5G_ESCn8Yd4vw5U-gIcg,Stanford Online,8,8,0,,0.029926,0,0,0,33.587786,8,8,100,,,,,0,0,1,59
2026-05-18T02:10:49.522964+00:00,UCLv7Gzc3VTO6ggFlXY0sOyw,Harvard University,8,8,0,,0.031688,0,0,0,33.587786,8,8,100,,,,,0.625,0.25,0.125,59
2026-05-18T02:10:49.522964+00:00,UC4EY_qnSeAP1xGsh61eOoJA,YaleCourses,2,2,0,,0.022526,0,0,0,33.587786,2,2,100,,,,,0,0.5,0.5,41
2026-05-18T02:10:49.522964+00:00,UCShHFwKyhcDo3g7hr4f1R8A,World Science Festival,6,6,0,,0.024688,0,0,0,33.587786,6,6,100,,,,,0.5,0.333333,0.166667,53
2026-05-18T02:10:49.522964+00:00,UCX16cLWl6dCjlZMgUBxgGkA,CuriosaMente,2,2,0,,0.100066,0,0,0,33.587786,2,2,100,,,,,0,0.5,0.5,41
2026-05-18T02:10:49.522964+00:00,UCv05qOuJ6Igbe-EyQibJgwQ,Academia Play,2,2,0,,0.047097,0,0,0,33.587786,2,2,100,,,,,0,0.5,0.5,41
2026-05-18T02:10:49.522964+00:00,UCPH3Oz99Y_jrVBCQMjQZNSg,Memorias de Pez,5,5,0,,0.051109,0,0,0,33.587786,5,5,100,,,,,0,0.2,0.8,50
2026-05-18T02:10:49.522964+00:00,UCVbOEcs6RMxXXX3WWNtl_Fw,El Mapa de Sebas,5,5,0,,0.165011,0,0,0,33.587786,5,5,100,,,,,0,0.6,0.4,50
2026-05-18T02:10:49.522964+00:00,UCrsyfsHNdpB5U_FHENCuB2A,El Cubil de Peter,1,1,0,,0.070634,0,0,0,33.587786,1,1,100,,,,,0,1,0,38
2026-05-18T02:10:49.522964+00:00,UCIkCzk3ezlAxX5r2OFlHLaQ,julioprofe,1,1,0,,0.085427,0,0,0,33.587786,1,1,100,,,,,0,0,1,38
2026-05-18T02:10:49.522964+00:00,UCB34YbuG6ThXJzJsDAII5Dw,math2me,6,6,0,,0.017389,0,0,0,33.587786,6,6,100,,,,,0.333333,0.333333,0.333333,53
2026-05-18T02:10:49.522964+00:00,UCanMxWvOoiwtjLYm08Bo8QQ,Matemáticas profe Alex,6,6,0,,0.075735,0,0,0,33.587786,6,6,100,,,,,0,0.5,0.5,53
2026-05-18T02:10:49.522964+00:00,UCx2Y_55MBCq3lkc3aOtmAiw,profesor10demates,2,2,0,,0.06744,0,0,0,33.587786,2,2,100,,,,,0,0.5,0.5,41
2026-05-18T02:10:49.522964+00:00,UCQ1GpKa15ulyoQuxz7H4rng,DW Documental,6,6,0,,0.03101,0,0,0,33.587786,6,6,100,,,,,0,0,1,53
2026-05-18T02:10:49.522964+00:00,UCUBIrDsIVzRpKsClMlSlTpQ,BBC News Mundo,24,24,0,,0.036188,0,0,0,33.587786,24,24,100,,,,,0.416667,0.583333,0,95
2026-05-18T02:10:49.522964+00:00,UCLXo7UDZvByw2ixzpQCufnA,Vox,12,12,0,,0.03252,0,0,0,33.587786,12,12,100,,,,,0,0.666667,0.333333,71
2026-05-18T02:10:49.522964+00:00,UCP5tjEmvPItGyLhmjdwP7Ww,RealLifeLore,1,1,0,,0.046294,0,0,0,33.587786,1,1,100,,,,,0,0,1,38
2026-05-18T02:10:49.522964+00:00,UCuCkxoKLYO_EQ2GeFtbM_bw,Half as Interesting,1,1,0,,0.036304,0,0,0,33.587786,1,1,100,,,,,0,1,0,38
2026-05-18T02:10:49.522964+00:00,UCwnKziETDbHJtx78nIkfYug,CaspianReport,1,1,0,,0.052859,0,0,0,33.587786,1,1,100,,,,,0,0,1,38
