execution_date,video_id,channel_id,video_age_days,content_format,short_term_eligible,mid_term_eligible,long_term_eligible,evergreen_eligible,trend_burst_eligible,metadata_lift_eligible,channel_baseline_eligible,confidence_reason
2026-05-20T12:05:48.986097+00:00,x9lKbMZ9sQI,UCYQo8CdhXD22qfwUBUw591Q,1.416204,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,qN6hwmRTTh8,UCWJ2lWNubArHWmf3FIHbfcQ,1.378796,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,v1HaeSCvIXw,UCRzPUBhXUZHclB7B5bURFXw,4.91978,shorts,False,True,False,False,True,False,False,insufficient_channel_baseline
2026-05-20T12:05:48.986097+00:00,6EsWMnKeZJQ,UCWJ2lWNubArHWmf3FIHbfcQ,1.761771,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,UncqiOQc4rI,UCLe_q9axMaeTbjN0hy1Z9xA,25.836667,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,Su0aCV35IFM,UC415bOPUcGSamy543abLmRA,22.857025,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,AubqxANZ9aI,UC3IEYr87JpgBeVbbc0gP9DA,1.916354,shorts,True,False,False,False,True,False,False,low_history
2026-05-20T12:05:48.986097+00:00,AM2zTjaYDzM,UCJ5v_MCY6GNUBTO8-D3XoAg,7.847361,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,unE54lfBBek,UCJ5v_MCY6GNUBTO8-D3XoAg,8.663935,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,iq7i3CINwNU,UCpcTrCXblq78GZrTUTLWeBw,1.108021,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,n-3QQEiJKpg,UCLe_q9axMaeTbjN0hy1Z9xA,4.711898,shorts,False,True,False,False,True,False,True,ok
2026-05-20T12:05:48.986097+00:00,INmSlU8iNGk,UCNye-wNBqNL5ZzHSJj3l8Bg,1.121736,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,FpnLwWLpuG8,UCWxlUwW9BgGISaakjGM37aw,1.392176,shorts,True,False,False,False,True,False,True,low_history
2026-05-20T12:05:48.986097+00:00,Hk-ARbCTKzM,UCWBWgCD4oAqT3hUeq40SCUw,26.701956,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,5RDweB6uipg,UCH3h4jRKn3lJo0uORqqESPg,1.795579,shorts,True,False,False,False,True,False,False,low_history
2026-05-20T12:05:48.986097+00:00,5gvtrtQdrkI,UCWBWgCD4oAqT3hUeq40SCUw,11.785289,shorts,False,True,False,False,False,False,True,ok
2026-05-20T12:05:48.986097+00:00,wA0bqop6ueA,UCRijo3ddMTht_IHyNSNXpNQ,5.461539,shorts,False,True,False,False,True,False,False,insufficient_channel_baseline
2026-05-20T12:05:48.986097+00:00,OVirjiv9vTg,UCJ5v_MCY6GNUBTO8-D3XoAg,5.851643,shorts,False,True,False,False,True,False,True,ok
