video_id,lsa_1,lsa_2,lsa_3,lsa_4,lsa_5,lsa_6,lsa_7,lsa_8,lsa_9,lsa_10,lsa_11,lsa_12,lsa_13,lsa_14,lsa_15,lsa_16,lsa_17,lsa_18,lsa_19,lsa_20
Rij6WQMuxcw,0.05670151,0.07833398,0.00438342,0.01910531,-0.01178433,0.24947878,-0.09319843,0.07874703,0.0256083,0.06881083,0.04786314,0.02614674,0.06057558,0.01929393,0.12745685,-0.0334117,-0.06782158,-0.10311627,0.0956679,-0.01222549
pG99B0ui06s,0.00627712,0.0025794,0.02025295,0.01237906,-0.01803903,0.10910927,-0.03627564,0.01767506,-0.00188574,-0.01922704,-0.007609,-0.00610607,0.00258025,-0.00858504,0.08673096,-0.00268896,0.03867949,0.02445333,0.0104849,-0.00468387
2pao0845DQQ,0.01266766,0.00243562,0.03225747,0.01601339,-0.02656225,0.04188045,-0.00882717,0.01290928,-0.02492028,-0.03712119,-0.00060755,0.04688323,-0.03517639,-0.0334219,-0.03489314,0.0821927,0.04678433,-0.06467435,-0.02083856,-0.06497134
-fWUTi8u0_k,0.10200241,0.09916538,0.10299939,0.00635586,-0.04939651,0.01957034,0.02978409,-0.10409027,0.01196186,0.01027664,-0.01951629,-0.04304773,-0.03465798,0.04296169,-0.00629472,0.05458454,0.00841745,0.04380888,0.02112428,0.01437955
0HSNPIttevk,0.03606876,0.00940231,0.06639918,0.04236488,0.00089727,0.31273417,-0.11484685,0.06329973,-0.02074734,-0.15285762,-0.04246574,-0.01654514,-0.07150405,-0.04629546,-0.2503586,0.00939661,-0.01518437,0.11497142,-0.04684619,-0.00237432
z2Y4_cDvEYc,0.00524812,0.00337764,0.03509735,-0.00493074,-0.00254398,0.15122025,-0.05032513,0.04817054,-0.01439363,-0.09156044,-0.01851854,-0.02578449,-0.00576325,0.01518297,-0.08973491,0.0263938,0.02285494,0.04218372,-0.00598765,0.03361095
uWa0odbimaU,0.14383439,0.00402146,0.0941222,0.06647845,-0.11321855,-0.01098444,0.00673219,-0.11153161,0.30698682,-0.07319005,0.03443748,-0.06418239,0.05000407,0.00387347,0.0035009,0.0774379,0.00114851,0.01768171,0.10886317,-0.00910125
pXI3xinu4bc,0.00765402,0.0035323,0.02860806,0.01398038,-0.01196648,0.11163912,-0.04157359,0.00526955,-0.0151549,-0.07568691,-0.01582367,0.00417303,0.00203163,0.00906721,-0.06078543,0.04258857,-0.02805456,-0.00655115,0.02973449,-0.00155479
snM0UfZxakc,0.01990902,0.00232224,0.03820263,0.03330108,-0.01407238,0.16773457,-0.04560611,0.01724407,-0.0023939,-0.01247697,-0.01071775,0.02903042,-0.01879559,-0.02928562,-0.15406878,-0.06200266,-0.11128831,0.06388981,-0.0104364,-0.11105092
0AheTRgTBzU,0.12505089,-0.05071769,0.05879283,0.03489084,-0.05191288,0.04006065,0.03901663,-0.09080157,0.00354692,-0.01852525,0.03532855,0.03598843,-0.00539543,-0.05559012,0.02055679,0.12320923,-0.08163152,0.02204371,0.07578261,0.05720641
Z50QkVZcP1k,0.04101279,0.04071147,0.05322505,0.03367765,-0.05367739,0.01519437,0.0367488,-0.05882522,-0.00264611,0.0095899,-0.06307554,-0.02547345,0.02227832,0.01121464,0.00863919,0.08915569,-0.02189559,0.03886951,0.06855368,0.01111859
W41XcEogOB0,0.01890747,-0.00137304,0.02580851,0.02604739,-0.01128471,0.12846029,-0.02962659,0.00576624,0.0192142,0.14438213,0.03034279,0.02389607,0.00826472,-0.00303956,-0.0027642,-0.00354415,0.01291115,0.03892082,-0.04204447,-0.01960886
SAtFZPtbMpI,0.0066486,0.00531722,0.01538476,0.0072655,-0.00967401,0.02540403,-1.21e-05,-0.00704506,0.0003485,-0.00188073,-0.00540777,0.00017006,-0.00928547,-0.00697001,0.00700254,-0.0117742,-0.01119584,-0.01198804,-0.01045917,-0.01149088
2r0m4TsyIxs,0.00953334,0.00097275,0.01859057,0.01258478,-0.01757775,0.08931879,-0.03461238,0.01916787,-0.01025787,-0.0147424,-0.00444028,-3.344e-05,0.00502013,0.01386829,0.03949574,-0.00648435,-0.01023605,-0.05019172,0.00703445,0.00883081
dl0-TveDDGA,0.00944084,0.00607971,0.04099936,0.00907178,-0.01554391,0.21583422,-0.07659365,0.04787549,-0.01441732,-0.12139813,-0.01586516,-0.01025584,-0.02810878,0.01200627,-0.05848134,0.02469836,0.01032189,-0.05517334,0.01894787,0.06949942
3yj9rCGNqjU,0.06602357,0.08684642,0.03027145,0.02596584,-0.03947364,0.03094277,0.03850056,-0.08311049,-0.00788319,-0.00583848,0.00291476,0.0283699,0.20718307,-0.06439964,0.01549201,0.05749788,0.24395346,0.04131967,-0.07970414,-0.07224426
FMdrD_jcYgE,0.01170392,0.00537641,0.03531631,0.0221148,-0.03071844,0.1613909,-0.05128049,0.01464501,-0.0058958,0.03501909,0.01253736,0.0145601,0.01488,0.01028415,0.1923972,-0.00092069,-0.04976623,-0.04389829,0.06595734,-0.03220336
uTBQ0E07n88,0.07003963,0.05754671,0.1653781,-0.00320657,-0.06132032,0.01017899,0.04587661,-0.09866952,0.00582097,0.02611315,-0.06511941,-0.12706003,-0.05803983,-0.11951234,0.05503842,0.01778976,-0.08097681,0.1387557,0.18070395,0.11850613
KUvWaj4IFZg,0.07016024,0.0434109,0.02151847,0.02391422,-0.00997373,0.01429056,0.01850582,-0.04982424,0.00446257,0.00304162,-0.02648375,-0.02913551,0.04883784,0.00639561,-0.01464833,-0.02191133,0.01050238,-0.02129951,-0.00043058,0.02006364
0t118SCf-2w,0.00553306,0.00313936,0.01687233,0.01125562,-0.01232424,0.12809119,-0.04514866,0.02116269,-0.00150001,-0.02615921,0.00107435,-0.00375196,0.01562413,-0.00745912,0.01997636,-0.03344477,-0.0037495,-0.00331511,0.00734543,-0.01927816
N-zjDtQOwxc,0.0961748,0.0449099,0.16437061,0.07342118,-0.13288807,-0.00115294,0.03305541,-0.11297685,-0.0149653,-0.05542473,0.15783166,0.06991571,-0.1866594,0.01572094,0.00662072,0.01945369,0.02974679,-0.06170736,-0.05039833,-0.04046312
m-nnyNZ0TQ0,0.01468979,0.00694812,0.05779512,0.00091847,-0.01501226,0.19204365,-0.05325719,0.04556079,-0.01193288,-0.13030432,-0.03074798,-0.02771577,-0.02837822,0.01730013,-0.08399521,0.02483521,0.03909149,0.0102999,-0.0096998,0.084996
yE8fJOgv7Pc,0.01694917,0.00220019,0.03743786,0.02351377,-0.03541513,0.12437862,-0.0253965,0.00944524,-0.00899755,0.00632832,-0.02971112,0.00185348,-0.00242913,-0.09025936,-0.14932405,-0.09992249,-0.20673937,0.29204883,-0.03507694,-0.21404523
if955Z_s4Ts,0.01294111,-0.00263879,0.01834625,0.01263846,-0.01009941,0.12603284,-0.04551678,0.02470043,-0.00909457,-0.08053933,-0.01370507,0.00162605,-0.01797658,-0.00385842,-0.06178533,0.0400123,0.01613979,-0.00254846,-0.02748862,0.03865519
rHDw0XcyZ1I,0.0305703,0.02270947,0.05348458,0.03315771,-0.05274747,0.03042418,0.04062255,-0.083537,0.00359023,0.01392203,-0.06243181,-0.00757638,-0.01432748,-0.01117319,0.00429417,0.1355419,-0.03328525,0.04390282,-0.05997155,-0.0408347
gdjCR9h1yGc,0.01328886,0.00462405,0.05492295,-0.00175066,-0.01038979,0.21704696,-0.08034395,0.04700996,-0.01574869,-0.10954101,-0.02781444,-0.0046767,-0.01049764,-0.00962997,-0.01722938,0.02996947,-0.00356594,-0.02347765,-0.0342695,0.0389625
JjwHFerSu4M,0.0458514,0.03036697,0.06693246,0.05067171,-0.03683293,0.05207441,0.05309143,-0.09319371,0.01761713,0.0376844,-0.06788029,-0.00797485,0.03202646,0.01434255,-0.00671312,0.05765195,-0.0203452,-0.02931822,-0.00314561,-0.07081639
6dt3fd17_d0,0.14388269,0.00845972,0.16672276,0.07183342,-0.16454406,-0.03892662,-0.01714153,-0.05709692,-0.00896278,-0.06251023,0.2444393,-0.01419753,-0.01411254,-0.01556452,-0.03706897,-0.08387063,0.0697961,-0.09924413,-0.01698497,-0.00905888
Lqq78q17jDY,0.11353496,0.06572261,0.18966824,0.06159674,-0.12115418,0.02017987,0.06378576,-0.2119448,0.02936892,0.07420775,-0.20062447,-0.28594938,0.09124144,-0.38899402,0.14277893,-0.16763611,0.03045119,0.17064839,0.28649159,0.03365357
MKL0tk-3UM8,0.01769847,0.00458311,0.06218872,0.01938212,-0.01259105,0.29647519,-0.10561213,0.06212117,-0.01610572,-0.1593389,-0.03967901,-0.0170346,-0.06868898,-0.0056839,-0.18405423,0.02554844,0.01779462,-0.01327838,-0.00028883,0.08867812
5wuHYQMnYhA,0.01598815,0.00770886,0.03132023,0.02339747,-0.02444218,0.14333087,-0.04945322,0.02110158,-0.00954593,-0.0252863,-0.01036052,-0.03553513,0.09262959,-0.00828413,0.05614227,-0.1197693,0.00923624,0.20941915,-0.11352299,-0.17276548
3PZ3d4eNWrc,0.01462153,0.01295723,0.04340007,0.01162257,-0.02141707,0.23935337,-0.08514356,0.0447348,-0.01041122,-0.12536563,-0.01084471,-0.01636794,-0.01980415,0.01911355,0.05542304,-0.00483967,0.13746375,-0.0372311,0.045355,0.22755325
UPbaPjDGQIE,0.00887177,0.00456972,0.03780699,0.01060619,-0.01129628,0.17152096,-0.06538792,0.02904534,-0.00075184,0.02421883,0.02367655,0.01022059,0.05832029,0.02740244,0.1295427,-0.03059734,-0.02772156,-0.03549465,0.01361366,-0.05660089
0kHJZFOuMWc,0.06480908,0.01420877,0.17437419,-0.03231318,-0.03895526,-0.00993092,-0.00102933,-0.09391321,-0.02646191,-0.00032965,-0.07209746,0.0111871,-0.01768247,-0.09888175,0.03084687,0.22758424,-0.12503877,0.10509567,0.22190994,-0.04579101
07T7V-Szcx0,0.00804165,0.00467066,0.04044272,0.00659337,-0.01185128,0.20831765,-0.07372416,0.04583139,-0.01844817,-0.13516492,-0.02512928,-0.02073125,-0.02158848,0.04324645,-0.07015289,0.05049599,0.02103613,-0.11399231,0.03186519,0.09527316
a9T6IRpz31E,0.04428483,0.0047575,0.05392936,0.04844615,-0.03962923,0.19949205,-0.01955833,-0.04732257,0.08775497,0.63444438,0.12329659,0.07521728,-0.05452989,-0.00693573,-0.22232614,0.09909763,0.05893634,0.05643488,-0.07461104,0.0914122
-CTY5XDxt8E,0.00536731,0.00251773,0.02004077,0.01404805,-0.01145677,0.19034868,-0.06744757,0.03704385,0.00652809,0.05855007,0.05048711,0.01410586,0.05337779,0.02637624,0.23582485,-0.01998504,-0.03896323,-0.09635668,0.05063339,-0.02315891
k3wiE1KtSW4,0.06324191,0.0188941,0.03126419,0.02133792,-0.03646881,-0.00010393,0.01945268,-0.07742383,0.0322064,-0.01359393,-0.01006405,-0.05481608,0.06450105,0.02389763,-0.03355148,-0.03453558,0.0022936,-0.04635528,0.01662279,-0.02589801
7tilLI0Vifk,0.07958056,0.07442458,0.10521021,0.07604566,-0.12886462,0.00701887,0.04400785,-0.16468441,-0.00319393,-0.07234117,0.17165793,0.03258896,-0.1397724,0.24421785,0.02039043,0.05790216,0.00420759,0.11573932,0.11939244,-0.04848663
8u7HqZJQHDM,0.02320211,0.01123107,0.05506379,0.04923691,-0.03749036,0.36132148,-0.08668171,-0.01426852,0.10743312,0.74943149,0.19391988,0.09786782,-0.01492861,0.04179542,-0.07156058,0.0566032,0.01316486,-0.02242966,-0.00502101,0.09830324
fwUWAoSeg2g,0.03944751,0.02522893,0.13223935,0.24497499,0.18882032,-0.01464859,-0.01229933,-0.01542253,0.00472923,0.00181318,-0.00948393,0.01150693,-0.03645208,0.0201538,0.00201999,-0.04479435,0.00173676,-0.01093179,-0.05163108,0.00926734
ERWIJPTNZVM,0.00545641,0.00546888,0.01186051,0.01155034,-0.00554011,0.04144756,-0.00703936,-0.01005985,-0.00884619,-0.00591765,-0.00798825,0.0132426,-0.00051533,-0.00446667,0.00458325,0.0205504,0.0179141,0.03538947,-0.01422602,-0.06488509
Ehoi-h7_rgM,0.014187,0.00753152,0.04941983,0.04273444,-0.02127442,0.26280354,-0.08841355,0.02498931,-0.01170894,0.02504455,0.00898909,0.01742231,-0.00012035,0.04750818,0.20510642,0.01270766,-0.04900011,-0.09172934,0.09594803,-0.07596323
ktkpd9A8MD8,0.07326707,0.00463716,0.10577632,0.04481248,-0.09488113,-0.01338156,0.00131396,-0.06715656,-0.00723619,-0.02147069,0.09076042,-0.00281697,0.0081805,-0.04892489,0.01476713,0.13890921,-0.05865668,-0.01186555,0.0441911,-0.06405358
roUppNywDks,0.02618563,0.00895415,0.04930034,0.03421497,-0.03944104,0.29612379,-0.07061206,-0.00978384,0.08465731,0.5924627,0.12818674,0.07495743,-0.01767155,0.00292179,-0.07607697,0.04465836,0.0235748,0.05160467,-0.03832446,0.03936709
ucN2hf0CgI8,0.02189184,0.00822408,0.03058944,0.02609556,-0.02575847,0.07313893,-0.01321919,8.24e-05,0.01638463,0.03209344,0.00230298,-0.00806494,-0.00602741,-0.00838331,-0.00087806,0.00279963,-0.00880125,-0.00714348,-0.00652159,0.00935888
t9PF8V132Y4,0.01372645,0.0061238,0.03146703,0.01793396,-0.01977665,0.08102374,0.0015561,0.01441188,-0.00347888,-0.02635963,-0.01585962,-0.01062992,-0.02431332,-0.04339846,0.02679621,0.01777131,0.01208742,0.00895449,-0.02154478,0.03148699
MVFd0qFB9TE,0.00757917,0.00560748,0.0225974,0.01414687,-0.01246026,0.13550947,-0.04550857,0.02237737,-0.01217143,-0.08377451,-0.01184148,-0.0041387,-0.01771642,0.02104627,-0.05446648,0.03177263,0.00326371,-0.03095992,0.00544916,0.02877203
eRD2C7w9r6Y,0.04477237,0.03625676,0.02626149,0.02105509,-0.0331823,0.01287929,0.0429158,-0.037996,0.00558263,0.00947556,-0.04527487,-0.02546875,0.00555314,0.01710979,-0.00577732,0.0176782,0.00492766,-0.0159305,0.02589086,-0.00824217
SzDnUAJkenI,0.02429511,0.00332384,0.07318002,0.03576539,-0.03365182,0.35547936,-0.13354178,0.09738103,-0.0535089,-0.2191537,-0.03345605,0.03137402,-0.07661618,-0.03946383,-0.17570284,0.11913244,0.06494444,-0.06820358,-0.00995832,0.05632309
8TvJvfKz8Fo,0.05823018,0.01078904,0.10342073,0.06561957,-0.12913978,-0.02245694,-0.00193897,0.09598327,-0.05080011,0.00353592,-0.05531246,0.00636922,0.04428002,0.04648905,-0.10411829,0.07540266,0.12049854,-0.03494751,-0.09082728,0.04690131
U0f47Nt9g-Q,0.04349446,0.03071037,0.1047794,0.00812729,-0.03977289,0.00339514,0.02016604,-0.05479729,0.0042993,0.00115964,-0.05379758,0.0057658,-0.01371596,-0.02076911,0.02539952,0.05493043,-0.02496233,0.01718598,0.04244002,0.01765589
rfRFwXnk660,0.03574476,0.00205904,0.03963194,0.02196886,-0.04134484,0.00355763,-0.0007391,-0.01423872,0.00079352,0.02212407,-0.0457325,0.01177204,-0.07349232,-0.03454887,0.02438328,-0.00618404,-0.00998046,-0.01146567,0.00837729,0.00564765
5YKhtb3DNNo,0.06031222,-0.0114201,0.05347149,0.04676073,-0.0285052,0.01072097,0.02250333,-0.05691682,0.00488653,-0.03917531,0.09180663,0.03681936,0.06917541,-0.01034408,0.030104,0.08998344,-0.02738997,0.09127035,-0.06305856,-0.01195736
kY7n4gNtHXA,0.10308812,0.05250172,0.19451887,0.04558974,-0.13115647,-0.01154347,0.05907258,-0.12737782,-0.02597261,-0.02463142,-0.12888393,0.04013992,0.24297584,0.04311167,-0.03176105,0.17656197,0.05634157,-0.03680046,0.01678374,-0.00311937
zRD_VJMMaPI,0.01845041,0.00864452,0.03543701,0.02002341,-0.01443653,0.22957486,-0.08085106,0.04272984,0.00535899,0.04333392,0.03067812,0.0182627,0.00602726,0.00467358,0.13048943,0.00249874,0.00995151,-0.06204412,0.03389084,0.02075583
BdUzhVM5w1U,0.00996264,0.00361055,0.02423139,0.01726316,-0.00839735,0.15550572,-0.05862667,0.0208128,-0.01130078,-0.06025651,-0.01113705,-0.01367149,0.01594508,0.03219801,-0.06849146,0.00978323,-0.02869349,-0.0736154,0.04704867,-0.02862333
u5XWNSVJajg,0.01079803,-0.00101005,0.01981241,0.00679803,-0.00963298,0.09051482,-0.02763639,-0.00448027,0.00578142,0.00447534,0.00571599,-0.01124799,0.00177533,-0.00645059,-0.01503797,0.01358995,-0.02350263,0.03977354,-0.00168329,-0.03510853
wAi4zvgGy4w,0.07561694,0.03724209,0.14332807,0.05568282,-0.1129851,0.00932013,0.01136768,-0.11414474,0.00573374,-0.01488228,0.06903261,-0.05269544,-0.03289554,-0.03331287,-0.07015796,-0.05811353,-0.0918047,-0.10679001,0.04621912,-0.0353635
LLK879SXq_w,0.11039583,0.0603196,0.35730795,-0.07783414,0.1523521,-0.02689971,-0.04441916,-0.12147366,0.0292052,0.00543645,-0.04923306,-0.03859455,0.05520398,-0.01356715,-0.01634429,-0.01103886,-0.07875066,-0.01757324,0.06255693,-0.07891991
dU5sDKcwN9E,0.02060332,-5.275e-05,0.04219536,0.01665741,-0.01283951,0.25319959,-0.08383476,0.04326035,0.00252112,-0.02498183,0.02467117,-0.0037061,0.00431727,0.01724791,0.11147831,-0.00510951,-0.00325994,-0.07598541,0.05136756,0.0823637
IrGd4xIhTN0,0.01044347,0.00512106,0.02911733,0.0206993,-0.02091724,0.16461441,-0.04621658,0.01779934,0.00772834,0.06522847,0.03877478,0.01704751,0.04364681,0.01947314,0.19712102,-0.02342483,-0.03991075,-0.07624415,0.03877478,-0.03861036
YFc40YFhMvk,0.02151556,-0.00334431,0.03316814,0.01719577,-0.02297635,0.23650034,-0.08567036,0.04703096,-0.0059252,-0.07538681,-0.00673354,-0.00703595,-0.01272082,-0.045093,0.0488492,0.04277023,0.06507938,0.03362013,-0.01423612,0.04644139
XsY6iChNzf0,0.0198707,0.02022824,0.05761841,0.00652396,-0.00017879,0.0323652,0.04590193,0.01967134,-0.0071247,-0.0086803,-0.00589491,0.02460575,-0.01748334,-0.0310505,-0.00078182,-0.00338041,-0.00020467,0.00491154,-0.01580008,-0.03114162
SWyHoj5CRqs,0.09607551,0.06146232,0.11281046,0.07529339,-0.12518472,-0.00678703,-0.00145966,-0.11532806,0.00801438,-0.0700266,0.27542754,-0.08779167,-0.01191581,-0.06451381,-0.01714134,-0.03674476,-0.02366969,-0.03805107,0.00149881,-0.0136848
s6XPoPYDn-Y,0.01697322,0.00780814,0.03568777,0.02860447,-0.03198327,0.17086947,-0.02213133,-0.04158831,0.08911957,0.60816359,0.12912093,0.06594626,-0.04302577,0.01100051,-0.21766326,0.06412227,0.07612758,0.06816728,-0.06913907,0.11440712
4Zi41MRVP0g,0.08381409,0.03530586,0.09044398,0.16182324,0.06364921,0.01105938,0.03234221,-0.09788182,0.02694302,0.00834862,-0.06851823,-0.04416677,0.05800573,0.04408991,-0.01287804,0.05239968,-0.01485185,0.0120244,0.0308353,0.00220838
JWOErbTL9N4,0.01519906,-0.00018033,0.02989101,0.0117194,-0.01745821,0.13158203,-0.03997005,0.00348513,-0.00521526,-0.0472817,-0.00183808,-0.01176351,-0.00077219,-0.01749165,0.06505066,-0.00590222,0.04358883,0.03246534,0.01696202,0.00732253
dk-pvsityfs,0.11601294,-0.00011464,0.10370146,0.05696974,-0.11057182,-0.03000409,0.05696078,0.17243667,-0.01836488,0.03135165,-0.00350897,-0.01526594,-0.02048691,0.04039056,0.02049579,-0.01648294,-0.0356085,0.00475072,-0.0364777,-0.03668161
QNHEqcXa3Zg,0.1071988,0.09461076,0.11275115,0.04985282,-0.09527298,0.01506801,0.05471247,-0.0993193,0.00854577,0.0227226,-0.12795885,-0.07488997,0.03574285,0.05887535,0.02439405,0.06480217,-0.03571725,0.0230979,0.02322237,-0.03063438
vNXFk8iGHk8,0.01674064,0.01373024,0.04874273,0.01498402,-0.02816712,0.25286566,-0.09055733,0.04855265,-0.01346355,-0.11920762,0.00074642,-0.01259863,-0.00283561,0.01967291,0.10471588,-0.00415628,0.127504,-0.05452908,0.05488988,0.20574833
BflRX7z7SHs,0.07314823,0.03384843,0.10345646,0.03312744,-0.0715456,0.01135417,0.01095254,-0.06357121,-0.00805485,0.01722104,-0.04967299,-0.03246897,0.04645139,0.01098928,0.01287455,-0.02871272,-0.08084572,0.02243344,0.0418032,-0.07117583
qNEB_w5ECeI,0.00948138,0.00425621,0.03327798,0.01761671,-0.02343317,0.15246637,-0.04936207,0.01336465,-0.00735109,0.00205155,-0.01411588,-0.02758627,0.06494695,-0.0389905,-0.01540556,-0.10159777,-0.05089603,0.27679747,-0.08424505,-0.20200619
vgwG6e9TFcw,0.01093058,0.00784645,0.03007923,0.01528248,-0.01937294,0.15580261,-0.06763981,0.03746723,-0.02855875,-0.06265772,-0.04522368,-0.03718892,0.02480177,0.0247891,-0.23283974,-0.00077945,-0.05954328,-0.06398733,0.02790959,-0.04581699
Czf68kDF_7Y,0.00918989,0.00451209,0.03394605,0.03032669,-0.01522255,0.2036986,-0.07453093,0.03378964,-0.01699537,-0.06343702,-0.010499,0.01154539,-0.01369241,-0.03250096,-0.18430104,-0.08269516,-0.14510525,0.15335362,0.01581236,-0.16654318
mK3xENFCGnI,0.06927825,0.05327708,0.0976087,0.05339614,-0.08194238,0.02172145,0.06498707,-0.11601009,0.01165396,0.00499697,-0.06484636,-0.06321405,0.02643702,-0.00720386,-0.01170325,0.06204307,-0.05465961,-0.03736596,0.06465262,0.04455264
LNKCHWOW7aI,0.01044967,0.00618525,0.04071604,0.0098507,-0.01818403,0.16225124,-0.04368303,-0.00178825,0.00224219,-0.03092525,-0.00834821,-0.04955357,-0.01033259,-0.01000924,0.00627606,0.01183616,0.04487701,0.08725591,-0.02656866,0.00863794
Cr7oGnSzmb4,0.00799266,0.00740182,0.01660669,0.01080602,-0.01482932,0.11060504,-0.03988512,0.02229921,-0.01379398,-0.04646009,-0.02271914,-0.01286956,0.02123344,-0.00047035,-0.07039226,0.0162206,-0.0535077,-0.02872315,-0.01106768,0.02694448
msYTFQ4OIu8,0.02069105,0.01151997,0.05612405,0.04745931,-0.04286555,0.30698015,-0.07717494,-0.0122704,0.07132947,0.52077382,0.12382676,0.06659955,-0.06721726,0.0020411,-0.32558602,0.02799453,0.02140912,0.0766819,-0.02901332,0.07754729
wgtGulLPwE8,0.06369941,0.0532643,0.06199701,0.03489672,-0.06766717,0.01035716,0.01301267,-0.00797097,0.02488048,-0.00920131,-0.08349104,0.02598409,-0.02115994,-0.00387289,-0.02119622,0.04293174,0.04989952,-0.03566426,-0.04407934,-0.04083896
lxRJpsidN4U,0.07894343,0.01942006,0.08969521,0.06048456,-0.11462965,-0.00501116,0.0680266,-0.11156598,-0.00520962,-0.05150161,-0.01530622,0.17411788,0.23649736,0.07442672,-0.08123542,-0.13985855,0.04404863,0.01695335,0.04182119,0.13717607
33HT7CnI79k,0.00646119,0.00371337,0.02299675,0.01736014,-0.01601846,0.21053861,-0.0739374,0.03412568,0.00925507,0.07526825,0.0534434,0.03855517,0.06874672,0.02382419,0.28292125,-0.04136908,-0.05007424,-0.09121052,0.04554545,-0.04075526
9pPCy9wqxuk,0.04748441,0.0352764,0.10162342,0.05222743,-0.03408973,0.00592014,0.05229136,-0.08869032,-0.0045449,0.00353447,-0.01630576,-0.00980561,-0.07123283,0.1759824,0.02888905,0.07554907,-0.03921722,0.06764758,0.09615001,-0.04406562
Y9HJ_U3TdXk,0.01177089,0.00311761,0.03573802,0.01024287,-0.01751885,0.14735239,-0.04035917,0.02720212,-0.00671753,-0.05673552,-0.01216244,-0.00385731,0.00230813,-0.0061489,0.00765587,0.00180588,0.0097718,0.0398265,-0.00336776,0.00184022
39czcByvq7c,0.02327095,0.00781918,0.03253986,0.02322507,-0.02897802,0.13450516,-0.02530084,0.02466385,-0.00942924,-0.00909583,0.00342966,-0.00049877,-0.01129114,-0.00189419,0.01628097,-0.00853036,-0.00922683,-0.02802722,0.02509071,-0.01861509
4at2bVIhLgc,0.00968231,0.00304522,0.01570141,0.00951248,-0.00730768,0.13489158,-0.04033536,0.02780324,0.00790956,0.07957858,0.05634142,0.02136057,0.06308221,0.02702068,0.21891028,-0.01104943,-0.03922517,-0.0527932,0.03951888,-0.04800905
TET8fTKH1e8,0.11889573,0.05038367,0.13438988,0.04420672,-0.08418129,0.02066705,0.05993645,-0.12951935,0.01628338,0.003591,-0.05697289,-0.00141448,-0.06587223,0.04091619,0.05202507,0.17076561,-0.03648916,0.02485127,0.03169331,0.01772296
dNNyCZwEa6k,0.0097106,0.00464312,0.03937186,0.01051182,-0.01902709,0.15099798,-0.04583953,0.02816349,-0.01239465,-0.0653415,-0.00952746,-0.00855168,-0.00505311,0.00102879,-0.02318624,0.02106739,-0.00218338,-0.00145514,0.01415149,0.0123346
98VQpHj17Ws,0.01312067,0.00982088,0.02968204,0.01492234,-0.02431195,0.0642679,-0.01730467,-0.01047583,-0.01279907,-0.03058196,-0.01492343,0.00457056,6.54e-05,0.00501398,-0.01121022,0.02689456,0.01831978,-0.00872629,-0.00314734,0.00788133
R-klQGp_308,0.01775766,0.01981963,0.02603875,0.01672886,-0.01630826,0.16086215,-0.06174115,0.03056527,-0.01451811,-0.03260121,0.00635341,0.00459332,0.02346867,0.00606616,0.02716852,-0.0037416,0.0276798,0.01165053,-0.0042437,-0.00958907
er7v-GJj_V0,0.08930565,0.04420187,0.08458654,0.06470545,-0.10192154,0.00326932,0.01796782,-0.06311167,-0.01767804,0.01201621,-0.07171826,0.0159006,0.05162337,0.04581951,-0.05651464,0.08052416,0.04790275,-0.03049717,0.05250903,-0.03859145
kijJaXVri7Q,0.04164919,0.03770041,0.04456924,0.03575196,-0.04344125,0.02577242,0.02283196,-0.05477725,-0.00018416,-0.00070436,-0.05557569,-0.02408168,0.00169658,0.01636614,-0.01540903,0.01870915,0.02728864,-0.00097978,0.00366577,-0.00333784
tbvteFr4SPQ,0.05432237,0.03050088,0.09600128,0.01971753,-0.05553829,0.02177127,0.02744781,-0.09507846,0.00340152,0.00604986,-0.00178747,-0.0013768,0.00691027,0.03014089,-0.00851637,0.10942857,-0.02836991,0.04706513,0.08507094,-0.00810166
